ticker,title,date,content,url
GS,"Cortis, Gen.G's emotional outburst..The brilliant ""Panorama"" angle - 스타뉴스",2026-04-10 23:38:27,"CORTIS showed off Gen Z sensibility with an album photo taken with a smartphone camera. Cortis (Martin, James, Joo Hoon, Sung Hyun, Gunho) released the fifth album photo ""Panorama"" (Panorama) of their second mini album ""GREEN"" on the team's official SNS channel at 9 p.m. on the 10th. The filming location is a recording studio in Los Angeles, the same as the version of ""Portrait"" released the previous day. In the meaningful space where the new report and debut album were made, the members created content with their own ideas and gave fresh fun. Panorama is a photography technique that takes a wide view from 180 degrees to 360 degrees. Cortis intentionally utilized the distortions and errors that appear when using this feature. The space in the picture appears twisted as if it had been cut off, and even within a frame, the members appear twice as if they had teleported. They travel around the studio while eating Asai Bowl, the 'favorite' food, or talking comfortably. There was also a mischievous joke. The natural sound of trying to feed food to a member who opens his mouth as if shouting makes him laugh. The visuals of the five members are natural and unadorned. I stood in front of the camera with a face without makeup, and I saved Cortis-like charm with plain clothes styling. In fact, I can feel the intimacy of peeking at the members' break time during the intense music work. The photo will be included in the ""Weverse Album"" in a long accordion binding method that takes advantage of the characteristics of the panorama. The story after shooting is also interesting. Every day since the 6th, whenever a new album photo is released, the members have posted memories related to the filming location in the review section of the map service Google Maps. On the 10th, Gunho left a review saying, ""When I needed a refresh while working on a song, I used to go out to the studio parking lot to get the sun and talk together, and then go back to work."" Regarding the photo, he also said, ""I remember trying a lot to make James's neck long and succeeding."" Meanwhile, the second mini-album 'GREENGREEN', which will be officially released on May 4, recorded 1,969,384 pre-orders as of the 9th, two weeks after pre-sale. Following the debut album 'COLOR OUTSIDE THE LINES', expectations for achieving a second consecutive 'double million seller' have been raised. Prior to the release of the new song, Cortis will first release the title song ""REDRED"" on April 20 and start comeback activities such as ""Release Party"" and music broadcasts. <© STARNEWS. All rights reserved. No reproduction or redistribution allowed.> This translation was generated using Artificial Intelligence (AI) technology solely for user convenience.
Errors or misunderstandings may occur during the translation process, and we provide no warranty regarding the accuracy of the translated content.
For accurate and official information, please be sure to refer to the original Korean document.
Accordingly, this translated document should be used for reference purposes only.",https://www.starnewskorea.com/en/music/2026/04/11/2026041108361049638
GS,Goldman Sachs (GS) Kicks Off Q1 Earnings Season with Positive Gr - GuruFocus,2026-04-10 21:45:00,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ea63c825bac3d1c
•

        Your IP:
        Click to reveal
20.109.95.97
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8787862/goldman-sachs-gs-kicks-off-q1-earnings-season-with-positive-growth-expectations?mobile=true
GS,"GOLDMAN SACHS GROUP Q1 2026 Earnings Preview: Recent $GS Insider Trading, Hedge Fund Activity, and More - Quiver Quantitative",2026-04-10 21:05:00,"Enter your email to receive free breaking news alerts and insights related to GS. Backtested trading strategies built on Quiver's datasets Be the first to see our newest insights and key updates across all datasets Track the top-performing stock portfolios held by U.S. politicians in Congress Find stocks with ease across diverse datasets and filters Build and test your own strategies, using Quiver's Congressional trading datasets Build and test your own strategies, using Quiver's Institutional holdings datasets Our video reports and analysis, with early access to exclusive, subscriber-only videos By: Quiver EarningsTracker GOLDMAN SACHS GROUP ($GS) is expected to release its quarterly earnings data on Monday, April 13th before market open, per Finnhub. Analysts are expecting revenue of $17,397,056,678 and earnings of $16.86 per share. You can see Quiver Quantitative's $GS stock page to track data on insider trading, hedge fund activity, congressional trading, and more. GOLDMAN SACHS GROUP insiders have traded $GS stock on the open market 133 times in the past 6 months. Of those trades, 0 have been purchases and 133 have been sales. Here’s a breakdown of recent trading of $GS stock by insiders over the last 6 months: To track insider transactions, check out Quiver Quantitative's insider trading dashboard. We have seen 1,329 institutional investors add shares of GOLDMAN SACHS GROUP stock to their portfolio, and 1,121 decrease their positions in their most recent quarter. To track hedge funds' stock portfolios, check out Quiver Quantitative's institutional holdings dashboard. Members of Congress have traded $GS stock 16 times in the past 6 months. Of those trades, 5 have been purchases and 11 have been sales. Here’s a breakdown of recent trading of $GS stock by members of Congress over the last 6 months: To track congressional stock trading, check out Quiver Quantitative's congressional trading dashboard. Wall Street analysts have issued reports on $GS in the last several months. We have seen 1 firms issue buy ratings on the stock, and 0 firms issue sell ratings. To track analyst ratings and price targets for GOLDMAN SACHS GROUP, check out Quiver Quantitative's $GS forecast page. Multiple analysts have issued price targets for $GS recently. We have seen 11 analysts offer price targets for $GS in the last 6 months, with a median target of $971.0. This article is not financial advice. See Quiver Quantitative's disclaimers for more information. Note that there may be inaccuracies due to mistakes in ticker-mapping, and other anomalies. Add Quiver Quantitative to your preferred sources on Google",https://www.quiverquant.com/news/GOLDMAN+SACHS+GROUP+Q1+2026+Earnings+Preview%3A+Recent+%24GS+Insider+Trading%2C+Hedge+Fund+Activity%2C+and+More
GS,"GS Chairman Huh Tae-soo: ""Korea Must Leap From AI-Making to AI-Using Nation"" - Seoul Economic Daily",2026-04-10 20:31:00,"GS's Huh Tae-soo: ""AX Crucial for Survival in Refining, Retail"" · 53% of Gen Z: ""Cover Letters Lost Distinctiveness"" · Arm Expands Collaboration with Samsung, SK hynix *Editor's Note: 'AI PRISM' (Personalized Report & Insight Summarizing Media) is an 'AI-based customized news recommendation and summary service' developed with support from the Korea Press Foundation. It selects and provides six customized news items for each reader type. ■ Industrial AX Transformation Accelerating: GS (078930.KS) Chairman and AI Innovation Committee Chair Huh Tae-soo emphasized the importance of transformation speed, stating ""it's time to leap from a nation that makes AI well to one that uses AI well."" Analysis suggests AX is directly linked to survival in industries where operational efficiency determines performance, such as refining, petrochemicals, and retail. ■ AI Proliferation Causing Seismic Shift in Hiring Practices: A survey found 53% of Gen Z job seekers identified cover letters as the screening method that has lost distinctiveness due to AI, with 91% using AI to write their cover letters. Simplified documentation with interview-focused screening (43%) is emerging as the hiring method suited for the AI era. ■ Global Semiconductor Ecosystem Reshaping: Arm is expanding collaboration with Samsung Electronics and SK hynix to improve AI chip system efficiency, pursuing optimization strategies amid surging memory prices. The company unveiled its first in-house chip 'Arm AGI CPU' since its founding and hinted at potential collaboration with Samsung Foundry. 1. GS Chairman Huh Tae-soo: ""Public-Private Cooperation Needed to Become AI-Using Nation and Advance to Next Level"" - Key Summary: GS Chairman and AI Innovation Committee Chair Huh Tae-soo stated at the Korea Enterprises Federation's '3rd AI Innovation Committee Meeting' that ""the success of global AI competition will be determined by the speed of transformation to the field."" GS plans to concentrate AI investment in production management efficiency, maintenance cost reduction, and predictive equipment failure prevention in the energy industry. Chairman Huh emphasized securing AI competitiveness across the ecosystem, saying ""if large corporations share their AI knowledge and models with SMEs, we can grow together."" Song Sang-hoon, head of the National AI Strategy Committee Support Team, also presented AX as a solution to overcome declining working-age population. 2. One in Two Gen Z Job Seekers: ""Cover Letters Have Lost Distinctiveness Due to AI"" - Key Summary: A survey by recruitment platform Catch of 1,685 Gen Z job seekers found 36% of respondents identified cover letters as the screening process most urgently needing simplification. Loss of distinctiveness (56%) was the main reason, and 53% also pointed to cover letters as the screening method that lost distinctiveness due to AI. Aero K has abolished cover letters and switched to an 'experience portfolio' approach, while Japan's Rohto Pharmaceutical has introduced a system interviewing all applicants, signaling full-scale changes in the hiring market. Kim Jung-hyun, head of Jinhaksa Catch, diagnosed that ""it's time for the entire hiring market to consider how to identify suitable talent."" 3. Human Consulting Group Selected as 'Cloud Service' Supplier for Second Consecutive Year - Key Summary: HR tech company Human Consulting Group (HCG) has been selected as a supplier for the 'SME Cloud Service Distribution and Expansion Project' for the second consecutive year. This government program recruits demand companies until the 21st of this month and supports 75% of service usage costs for 60 companies. HCG's AI HR platform 'TalentX' features performance management, AI feedback analysis, talent search, and data visualization, characterized by proposing individually optimized goals. This is evaluated as establishing a foundation for SMEs to achieve AI innovation beyond digital transformation of HR systems. 4. Arm Vice President After Chip Announcement: ""TSMC is a Test...Samsung Foundry Has Capability"" - Key Summary: Arm, the world's largest semiconductor IP company, is expanding collaboration with Samsung Electronics and SK hynix to improve AI chip system efficiency. Senior Vice President Will Abbey said ""we started thinking about efficiency due to surging memory prices,"" emphasizing R&D collaboration with Korean companies. Arm has been supplying solutions across the chip ecosystem through Compute Subsystem (CSS) introduced two years ago, and unveiled its first in-house chip 'Arm AGI CPU' last month. Vice President Abbey hinted at foundry diversification beyond TSMC, saying ""Samsung also has a capable foundry."" ▶ Read Article: [[LINK_0]]Korea Growth Expected Below 2%, Inflation in Mid-to-High 2% Range...""Stagflation Cannot Be Ruled Out""[[/LINK_0]] AI-translated from Korean. Quotes from foreign sources are based on Korean-language reports and may not reflect exact original wording.",https://en.sedaily.com/finance/2026/04/11/gs-chairman-huh-tae-soo-korea-must-leap-from-ai-making-to
GS,Goldman Sachs (GS) Earnings Consensus Ahead of Monday's Release - GuruFocus,2026-04-10 19:28:33,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ea63c5639863d1c
•

        Your IP:
        Click to reveal
20.109.95.97
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8787845/goldman-sachs-gs-earnings-consensus-ahead-of-mondays-release
GS,Goldman Sachs stock price forecast: overbought readings persist as GS holds above $900 - Traders Union,2026-04-10 19:22:07,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ea63f474d8af286
•

        Your IP:
        Click to reveal
20.109.95.97
•

Performance & security by Cloudflare",https://tradersunion.com/news/companies/show/1873951-goldman-sachs-up-0-28percent-today/
GS,"Warriors vs Kings Game Overview, Stats, Injuries, Records - NBA Game on April 10, 2026 - Covers.com",2026-04-10 18:27:44,"Continue with Google Continue with Google Last Meeting (

Apr 7, 2026


)
            
                Sacramento 105, Golden State 110 The Golden State Warriors could have a few key players back in the lineup on Friday night when they visit the Sacramento Kings. Warriors coach Steve Kerr said he hopes to have Stephen Curry, Al Horford and Kristaps Porzingis available against Sacramento. The Warriors (37-43) will face the Kings (21-59) for the second time this week after winning 110-105 in San Francisco on Tuesday. Curry sat out Thursday's 119-103 home defeat to the Los Angeles Lakers due to right knee injury management. Golden State lost for the fifth time in its past six games and will be the No. 10 seed in the Western Conference and compete in the play-in tournament. Horford has been out since March 13 with a calf injury, while Porzingis sat out Thursday due to illness. Kerr is viewing the Warriors' final two regular-season games as an opportunity to build much-needed chemistry ahead of the play-in tournament. Golden State will end the regular season on the road against the Los Angeles Clippers on Sunday. ""We're in a position where we have a chance to get into the playoffs,"" Kerr said. ""We've got some guys who are getting healthy. We have a chance to hopefully put together a game (Friday) where we have what our roster would like for the play-in game. ""So (Friday) and Sunday maybe we get a couple of games to develop a little rhythm and get a swing at it. We've got some hope."" Golden State used its 41st different starting lineup of the season in Thursday's loss to the Lakers, who shot 61.4% from the field and 55.2% from 3-point range. One bright spot was Warriors forward Charles Bassey, who had 12 points and a season-high 13 rebounds. Sacramento will look to avenge Tuesday's loss to Golden State, the Kings' sixth defeat in the last eight games. The Kings played without DeMar DeRozan (hamstring injury) and Russell Westbrook (toe). Killian Hayes scored 18 points off the bench to lead the Kings, and Maxime Raynaud added 17 points and eight rebounds. ""I'm so proud of the way they competed,"" Sacramento coach Doug Christie said. ""(Golden State) is a champion-level ballclub. They've been in a lot of different wars, and they made some shots at the end, but for the most part I really liked the competitiveness."" The Kings found themselves in the midst of a controversy after the Warriors' Seth Curry was fouled with the Kings leading by one with 3:15 remaining in the game. Golden State was in the bonus at the time, leading to speculation that the Kings were trying to lose in order to improve their draft chances. The NBA investigated the matter and cleared the Kings of any wrongdoing on Thursday after determining that Christie mistakenly believed the Warriors were not in the penalty. Last month, Christie pushed back on any thoughts that the Kings would intentionally try to lose. ""Tanking is the last thing (I'd do),"" he said after a win over the Utah Jazz on March 15. ""I respect the game too much. These young men, in my opinion, when you do things like that, it hurts them."" If you choose to make use of any information on this website including online sports betting services from any websites that may be featured on
                                this website, we strongly recommend that you carefully check your local laws before doing so.It is your sole responsibility to understand your local laws and observe them strictly.Covers does not provide
                                any advice or guidance as to the legality of online sports betting or other online gambling activities within your jurisdiction and you are responsible for complying with laws that are applicable to you in
                                your relevant locality.Covers disclaims all liability associated with your use of this website and use of any information contained on it.As a condition of using this website, you agree to hold the owner
                                of this website harmless from any claims arising from your use of any services on any third party website that may be featured by Covers.",https://www.covers.com/sport/basketball/nba/matchup/363231
GS,GS Clears Regulatory Hurdle as Fed Ends 2018 FX Enforcement Action - Zacks Investment Research,2026-04-10 16:06:18,"As you were browsing something about your browser made us think you were a bot. There are a few reasons this might happen: To regain access, please make sure that cookies and JavaScript are enabled before reloading the page. We're getting everything ready for you. The page is loading, and you'll be on your way in just a few moments.",https://www.zacks.com/stock/news/2898443/gs-clears-regulatory-hurdle-as-fed-ends-2018-fx-enforcement-action
GS,GS Yuasa selected as OE partner for new Toyota RAV4 - Autotrade.ie,2026-04-10 15:09:54,"GS Yuasa’s newly developed EHW4GA automotive lithium-ion battery has been selected as original equipment (OE) for hybrid models of the all-new Toyota RAV4. Developed with advanced low-resistance technology, GS Yuasa says the new battery delivers over 10 per cent improvements in both energy density and input/output performance, optimising efficiency for hybrid systems. The cells and modules are manufactured by Blue Energy Co., Ltd., a GS Yuasa Group company, with further enhancements including a newly designed die-cast module case to reduce weight and component count. GS Yuasa said this innovation builds on its extensive expertise in lithium-ion technology. Since establishing Blue Energy in 2009, the Group has supplied batteries for over four million hybrid vehicles worldwide. Peter Whittaker, general manager, automotive and motorcycle at GS Yuasa Battery Europe Ltd, commented: “This selection by Toyota is a strong endorsement of GS Yuasa’s technology, quality and reliability, as well as our proven track record in delivering high-performance battery solutions for hybrid vehicles worldwide.”",https://www.autotrade.ie/index.php/gs-yuasa-selected-as-oe-partner-for-new-toyota-rav4/78877
GS,Earnings Growth & Price Strength Make Goldman Sachs (GS) a Stock to Watch - Yahoo Finance UK,2026-04-10 13:30:04,"Tip: Try a valid symbol or a specific company name for relevant results ⚡️Stocks rally 📈 after US and Iran agree two-week ceasefire ⚡️ ⚡️ Stocks waver as Trump's Iran 🇮🇷 deadline looms ⚡️ Stocks fall 📉 after Trump threatens to hit Iran ‘extremely hard’ 🇮🇷 💷 Pound jumps 📈 on hopes that Middle East war will end soon 📈 Stocks rally after Trump says US could leave Iran in a few weeks 📉 Gold prices 👑 set for worst month since 2008 as Iran war 🇮🇷 continues Oil prices 🛢️ pull lower following reports of Trump 🇺🇸 considering end to Middle East conflict Pound ticks higher as UK GDP growth 🇬🇧 confirmed as nearly stagnant in Q4 📊 Stocks set to rise 📈 as Trump willing to end Iran war 🇮🇷 without Hormuz deal Average UK house price 🏡 rises to £277,186 in March 📈 Mortgage approvals ✔️ jump by most since November, Bank of England 🏦 says Brent crude 🛢️ prices up to $115 a barrel 📈 as traders assess Trump peace deal claims Pound 💷 set for biggest monthly loss against dollar 💲 since October Stocks set to tumble as Middle East conflict intensifies Gold and silver prices rise 📈 with eyes on central banks and Iran war 💷 UK currency dips amid weaker retail sales while Middle East war ramps up inflation fears 💷 Stocks muted as Trump delays strikes on Iran power plants 🌍 Pound 💷 dips against dollar as OECD warns Middle East conflict will drive up UK inflation ⛽🛍️ Oil prices 🛢️ higher as Trump claims Iran doesn't want to admit they spoke 🗣️ Bitcoin price struggles near $70K as peace talk hopes falter Pound 💷 steady as Bank of England 🏦 interest rate rise bets ease Gold 🪙 price jumps ⬆️ 3% as oil slump eases inflation fears amid Trump Iran plan Stocks rise 📈 on reports of Trump offering 15-point ceasefire plan to Iran 🗒️ Oil price ⛽ plunges 📉 as Trump announces plan to end Iran war 💷 Pound dips against dollar 💵 as speculation around UK interest rates grow ⚡️ ASML, Estée Lauder, Bellway, Kingfisher and Fevertree ⚡️ ⚡️ Gold and silver price moves muted amid inflation and interest rate hike risks ⚡️ ⚡️ Stocks lack direction as traders assess Middle East conflict ⚡️ 🛢️Tehran's denial of negotiations clouds prospect of reopening Strait of Hormuz and ending conflict 🛢️ Pound 💷 dips against dollar 💲 amid mounting expectations of Bank of England 🏦 rate increase Gold 🪙 and silver erase 2026 gains as Middle East inflation fears stoke bets on higher rates London plunges into correction territory as Trump gives Iran ultimatum Oil prices ⛽ gain as Trump and Starmer discuss need to reopen Hormuz ⚡️ UK inflation, BYD, Next, Kingfisher and Bellway ⚡️ Gold 👑 set for third weekly fall 📉 as strong dollar and Fed stance weigh Pound steady 🇬🇧 as investors digest UK borrowing data 📊 and interest rate decisions Stocks higher 📈 as Netanyahu 🇮🇱 says he will 'hold off' on gas field attacks Oil prices 🛢️ fall as Netanyahu signals pause in Iran strikes 🇮🇷 Government borrowing rose 📈 by more than expected to £14.3bn in February Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report The Goldman Sachs Group, Inc. (GS) : Free Stock Analysis Report This article originally published on Zacks Investment Research (zacks.com). Tip: Try a valid symbol or a specific company name for relevant results",https://uk.finance.yahoo.com/news/earnings-growth-price-strength-goldman-133004139.html
