ticker,title,date,content,url
CVX,Chevron (CVX) Valuation Check After Bandit Discovery And Geopolitical Oil Price Support - simplywall.st,2026-04-13 23:34:28,"Chevron (CVX) is back in focus after two key developments: a high quality oil discovery at the Bandit prospect in the Gulf of Mexico and rising crude prices linked to disruptions in the Strait of Hormuz. Chevron’s share price has gained momentum over the year, with a 90 day share price return of 17.03% and a year to date share price return of 23.01%. The 1 year total shareholder return of 48.10% highlights how recent news around the Bandit discovery and higher crude prices has fed into both capital gains and income. If you are watching how energy producers respond to higher crude prices, it can also be useful to see which power infrastructure names are attracting attention through the 30 power grid technology and infrastructure stocks With Chevron trading at US$191.78, sitting roughly 9% below the average analyst price target and showing a modelled intrinsic discount near 49%, you have to ask: is there real value left here, or has the market already priced in future growth? Compared to Chevron’s last close at $191.78, the most followed narrative from Alpcan_Kunt points to a fair value of $184.69, which implies a modest premium in the current price. Long-term bulls: My thesis remains intact. The deep-pocketed 200-day MA still acts as a magnet. Swing traders: Over-bought oscillators argue for patience. Consider scaling in closer to $180-183 or on a confirmed breakout above $191. Curious what drives that fair value just below today’s price? The narrative leans heavily on earnings momentum, tighter profit assumptions and a valuation multiple usually reserved for higher growth names. Have a read of the narrative in full and understand what's behind the forecasts. However, this narrative could be knocked off course if crude prices retreat sharply or if new project spending fails to translate into steady cash generation. Find out about the key risks to this Chevron narrative. The user narrative points to Chevron being around 3.8% overvalued at a fair value of $184.69, but our DCF model paints a very different picture. With the share price at $191.78 and a future cash flow value estimate of $375.99, the stock screens as materially undervalued. For you as an investor, that kind of gap can either signal caution about optimistic cash flow assumptions or suggest the market is being conservative about Chevron’s ability to turn its asset base and projects into long term cash generation. Which story do you think is closer to reality? Look into how the SWS DCF model arrives at its fair value. Simply Wall St performs a discounted cash flow (DCF) on every stock in the world every day (check out Chevron for example). We show the entire calculation in full. You can track the result in your watchlist or portfolio and be alerted when this changes, or use our stock screener to discover 55 high quality undervalued stocks. If you save a screener we even alert you when new companies match - so you never miss a potential opportunity. Mixed signals so far, right? With both risks and rewards in play, it makes sense to move quickly, review the detail, and weigh the 2 key rewards and 2 important warning signs. If you stop with one stock, you risk missing other opportunities that might suit your goals and risk comfort even better than Chevron does today. This article by Simply Wall St is general in nature. We provide commentary based on historical data
    and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your
    financial situation. We aim to bring you long-term focused analysis driven by fundamental data.
    Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material.
    Simply Wall St has no position in any stocks mentioned. Our new AI Stock Screener scans the market every day to uncover opportunities. • Dividend Powerhouses (3%+ Yield)• Undervalued Small Caps with Insider Buying• High growth Tech and AI CompaniesOr build your own from over 50 metrics. Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team@simplywallst.com Through its subsidiaries, engages in the integrated energy and chemicals operations in the United States and internationally. Financial Data provided by S&P Global Market Intelligence LLC, analysis provided by Simply Wall Street Pty Ltd. Copyright © 2026, S&P Global Market Intelligence LLC. All rights reserved. Simply Wall Street Pty Ltd (ACN 600 056 611), is a Corporate Authorised Representative (Authorised Representative Number: 467183) of Sanlam Private Wealth Pty Ltd (AFSL No. 337927). Any advice contained in this website is general advice only and has been prepared without considering your objectives, financial situation or needs. You should not rely on any advice and/or information contained in this website and before making any investment decision we recommend that you consider whether it is appropriate for your situation and seek appropriate financial, taxation and legal advice. Please read our Financial Services Guide before deciding whether to obtain financial services from us. © 2026 Simply Wall Street Pty Ltd, US Design Patent #29/544/281, Community and European Design Registration #2845206",https://simplywall.st/stocks/us/energy/nyse-cvx/chevron/news/chevron-cvx-valuation-check-after-bandit-discovery-and-geopo
CVX,Chevron (CVX) Expands Venezuelan Operations Through Strategic As - GuruFocus,2026-04-13 23:02:09,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ebf20081aeef3c5
•

        Your IP:
        Click to reveal
20.169.77.225
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8790803/chevron-cvx-expands-venezuelan-operations-through-strategic-asset-swap
CVX,"Chevron to swap assets with Venezuela's PDVSA, poised for Orinoco Belt expansion (CVX:NYSE) - Seeking Alpha",2026-04-13 22:13:10,"Chevron (CVX) said post-market Monday its subsidiaries with interests in Venezuela agreed to an asset swap with Petroleos de Venezuela, which it said will boost both parties' focus on strategic assets in the country.",https://seekingalpha.com/news/4574578-chevron-to-swap-assets-with-venezuelas-pdvsa-poised-for-orinoco-belt-expansion
CVX,Chevron (CVX) and Shell (SHEL) Set to Boost Venezuelan Oil and G - GuruFocus,2026-04-13 22:08:20,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ebf1f76ccb2f3c5
•

        Your IP:
        Click to reveal
20.169.77.225
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8790529/chevron-cvx-and-shell-shel-set-to-boost-venezuelan-oil-and-gas-production
CVX,Chevron (CVX) Enters Strategic Asset Swap in Venezuela - GuruFocus,2026-04-13 22:08:14,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ebf202939b4f3c5
•

        Your IP:
        Click to reveal
20.169.77.225
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8790601/chevron-cvx-enters-strategic-asset-swap-in-venezuela
CVX,Chevron (CVX) Surpasses Market Returns: Some Facts Worth Knowing - Yahoo Finance,2026-04-13 21:45:03,"Tip: Try a valid symbol or a specific company name for relevant results US stocks sink after Trump orders Hormuz blockade against Iran Goldman Sachs Q1 profits climb thanks to jumps in M&A dealmaking and record equity trading The stock market's latest rally is reviving a familiar trade — but not all of the Magnificent Seven are coming along for the ride. Gen Z is driving IRA contributions to record highs. Here's how to get started. Wall Street strategists say it's time to 'jump in' with tech stocks Trump says US will blockade Strait of Hormuz after Iran talks fail (Bloomberg) Bank earnings, US-Iran talks, and signs of stability for stocks: What to watch this week Shaq, in NYC discussing his new investment with retailer tm:rw, said the NBA dunk contest isn't what it used to be. Used car prices hit highest levels since 2023 and could push higher What to know about X Money, Elon Musk's fintech app that claims to pay 6% on savings The housing market is shifting toward buyers. Just not in New Jersey. Wall Street's biggest banks are riding into the first quarter earnings season on far less certain ground than where they began 2026. Watch: OpenAI CEO Sam Altman's house was reportedly the target of a Molotov cocktail attack on Friday. Yahoo Finance's Dan Howley explains. Stocks post second straight winning week amid fragile US-Iran ceasefire US tariff revenue dropped by over $4 billion in March. It's down almost 30% since October. US stocks open higher after March CPI inflation data shows energy surge Inflation soars by most since 2022 as gas prices bite Americans close to retirement are saving for later, but they're worried about getting by right now Government data out Friday will show how much consumer prices rose in March — and forecasts point to soaring inflation. Palantir plunges after 'Big Short' investor Michael Burry says Anthropic is eating its lunch Stocks rebounded to extend their winning streak, while oil rose ahead of US-Iran talks Stocks turned positive after Israel agreed to talks with Lebanon, reviving optimism for the US-Iran ceasefire US stocks pull back, oil surges as US-Iran ceasefire looks increasingly shaky Sticky reading on inflation pre-war will keep Fed on hold The New York Times may have found bitcoin founder Satoshi Nakamoto. Here's what you need to know. Fed officials saw risks of the Iran war increasing inflation and delaying rate cuts in a March meeting The Strait of Hormuz has immediately become the first major flash point of Trump's 'fragile' ceasefire US stocks surged while oil prices plunged as relief from a fragile US-Iran ceasefire rippled through markets US stocks soar, with Dow surging nearly 1,400 points as Iran truce restarts Hormuz traffic Delta beats on Q1 earnings, maintains guidance despite fuel spike, TSA headwinds Investors are turning to social media and following 'finfluencers' to inform their investment decisions High new car prices, rising gas costs, and rising interest rates brought buyers to used car lots Dow, S&P 500, Nasdaq futures soar after Trump calls for two-week ceasefire Markets weigh the chances of economic fallout from an attack on Iran against previous threats from Trump The S&P 500 and Nasdaq ended the day slightly higher on hopes of an Iran deadline extension Anthropic launches cybersecurity partnership with Amazon, Apple, Google, Microsoft, Nvidia, and others Tech is doing everything right and getting left behind. Here's what could turn that around. US stocks drift lower as Trump's deadline for Iran ultimatum looms US gas prices risk topping $5 per gallon if the Strait of Hormuz stays closed, JPMorgan says Netflix stands to get richer after losing Warner Bros. bidding war. Here's why. Goldman Sachs delivered a warning to laid-off tech workers that it will take more time to find a new job than expected The Dow, S&P 500, and Nasdaq gained ahead of Trump's deadline for an Iran deal US stocks open muted, oil dips as Wall Street eyes push for Iran truce talks JPMorgan CEO flags Iran war-fueled inflation, private credit, and AI-linked job losses as risks to the economy 'Wouldn't be shocked' if bull market continues: Wall Street aims to look past Iran conflict What if I can’t pay my taxes? 5 ways to tackle your bill. The US labor market right now can be defined by one word: Whiplash The Trump administration has signaled it will offer broad tariff refunds. That could mean millions for companies. Inflation readings, oil volatility, and airline earnings: What to watch this week The above button links to Coinbase. Yahoo Finance is not a broker-dealer or investment adviser and does not offer securities or cryptocurrencies for sale or facilitate trading. Coinbase pays us for certain activity generated through this link. Prices displayed are informational. Chevron (CVX) closed the most recent trading day at $191.78, moving +1.71% from the previous trading session. This change outpaced the S&P 500's 1.02% gain on the day. On the other hand, the Dow registered a gain of 0.63%, and the technology-centric Nasdaq increased by 1.23%. The oil company's stock has dropped by 4.2% in the past month, falling short of the Oils-Energy sector's gain of 5.11% and the S&P 500's gain of 0.63%. Analysts and investors alike will be keeping a close eye on the performance of Chevron in its upcoming earnings disclosure. The company's earnings report is set to go public on May 1, 2026. On that day, Chevron is projected to report earnings of $1.77 per share, which would represent a year-over-year decline of 18.81%. Meanwhile, the Zacks Consensus Estimate for revenue is projecting net sales of $46.94 billion, down 1.42% from the year-ago period. CVX's full-year Zacks Consensus Estimates are calling for earnings of $9.04 per share and revenue of $195.23 billion. These results would represent year-over-year changes of +24.01% and +3.28%, respectively. It's also important for investors to be aware of any recent modifications to analyst estimates for Chevron. These recent revisions tend to reflect the evolving nature of short-term business trends. As a result, we can interpret positive estimate revisions as a good sign for the business outlook. Research indicates that these estimate revisions are directly correlated with near-term share price momentum. Investors can capitalize on this by using the Zacks Rank. This model considers these estimate changes and provides a simple, actionable rating system. The Zacks Rank system, stretching from #1 (Strong Buy) to #5 (Strong Sell), has a noteworthy track record of outperforming, validated by third-party audits, with stocks rated #1 producing an average annual return of +25% since the year 1988. Over the past month, there's been a 35.71% rise in the Zacks Consensus EPS estimate. Chevron is currently sporting a Zacks Rank of #1 (Strong Buy). In terms of valuation, Chevron is currently trading at a Forward P/E ratio of 20.86. For comparison, its industry has an average Forward P/E of 10.04, which means Chevron is trading at a premium to the group. Investors should also note that CVX has a PEG ratio of 1.4 right now. The PEG ratio is akin to the commonly utilized P/E ratio, but this measure also incorporates the company's anticipated earnings growth rate. The average PEG ratio for the Oil and Gas - Integrated - International industry stood at 0.63 at the close of the market yesterday. The Oil and Gas - Integrated - International industry is part of the Oils-Energy sector. Currently, this industry holds a Zacks Industry Rank of 8, positioning it in the top 4% of all 250+ industries. The Zacks Industry Rank is ordered from best to worst in terms of the average Zacks Rank of the individual companies within each of these sectors. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1. You can find more information on all of these metrics, and much more, on Zacks.com. Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Chevron Corporation (CVX) : Free Stock Analysis Report This article originally published on Zacks Investment Research (zacks.com). Tip: Try a valid symbol or a specific company name for relevant results",https://finance.yahoo.com/markets/stocks/articles/chevron-cvx-surpasses-market-returns-214503576.html
CVX,Chevron (NYSE:CVX) Trading Up 1.6% Following Analyst Upgrade - MarketBeat,2026-04-13 21:19:22,"Shares of Chevron Corporation (NYSE:CVX - Get Free Report) were up 1.6% during trading on Monday after Royal Bank Of Canada raised their price target on the stock from $200.00 to $220.00. Royal Bank Of Canada currently has an outperform rating on the stock. Chevron traded as high as $192.61 and last traded at $191.5410. Approximately 11,980,164 shares were traded  during trading, a decline of 9% from the average daily volume of 13,138,477 shares. The stock had previously closed at $188.55. Other analysts also recently issued research reports about the stock. TD Cowen dropped their target price on shares of Chevron from $214.00 to $204.00 and set a ""hold"" rating for the company in a research report on Monday. Zacks Research raised shares of Chevron from a ""hold"" rating to a ""strong-buy"" rating in a research report on Friday, April 3rd. Barclays increased their target price on shares of Chevron from $172.00 to $180.00 and gave the stock an ""equal weight"" rating in a research report on Monday, March 16th. Melius Research upgraded Chevron from a ""hold"" rating to a ""buy"" rating and set a $205.00 price target for the company in a report on Tuesday, February 17th. Finally, UBS Group  reiterated a ""buy"" rating and issued a $212.00 price target on shares of Chevron in a report on Monday, February 2nd. One analyst  has rated the stock with a Strong Buy rating, sixteen have given a Buy rating, five have issued  a Hold rating and four have issued  a Sell rating to the company's stock. According to data from MarketBeat, Chevron presently has an average rating of ""Moderate Buy"" and a consensus target price of $192.79. In other news, Vice Chairman Mark A. Nelson sold 139,600 shares of the firm's stock in a transaction dated Monday, March 2nd. The stock was sold at an average price of $187.92, for a total transaction of $26,233,632.00. Following the completion of the sale, the insider directly owned 11,337 shares in the company, valued at $2,130,449.04. This trade represents a 92.49% decrease in their ownership of the stock. The sale was disclosed in a legal filing with the Securities & Exchange Commission, which is available at this hyperlink. Also, insider R. Hewitt Pate sold 40,200 shares of the firm's stock in a transaction dated Monday, March 30th. The shares were sold at an average price of $213.30, for a total value of $8,574,660.00. Following the sale, the insider owned 8,638 shares of the company's stock, valued at $1,842,485.40. This represents a 82.31% decrease in their ownership of the stock. The disclosure for this sale is available in the SEC filing. Insiders have sold 782,607 shares of company stock valued at $146,510,571 over the last three months. Company insiders own  0.20% of the company's stock. Here are the key news stories impacting Chevron this week: A number of hedge funds have recently bought and sold shares of the company. Core Wealth Advisors LLC acquired a new position in shares of  Chevron during the fourth quarter valued at $26,000.  Phillip James Consulting Co. acquired a new position in shares of  Chevron during the fourth quarter valued at $26,000.  Basso Capital Management L.P. acquired a new position in shares of  Chevron during the fourth quarter valued at $27,000.  Karpus Management Inc. acquired a new position in shares of  Chevron during the fourth quarter valued at $27,000.  Finally, Quattro Advisors LLC acquired a new position in shares of  Chevron during the fourth quarter valued at $27,000. 72.42% of the stock is currently owned by institutional investors and hedge funds. The company has a quick ratio of 0.86, a current ratio of 1.15 and a debt-to-equity ratio of 0.21. The company has a 50-day moving average price of $191.51 and a 200-day moving average price of $168.12. The firm has a market capitalization of $381.61 billion, a price-to-earnings ratio of 28.76, a P/E/G ratio of 1.40 and a beta of 0.60. Chevron (NYSE:CVX - Get Free Report) last issued its quarterly earnings data on Friday, January 30th. The oil and gas company reported $1.52 earnings per share (EPS) for the quarter, topping the consensus estimate of $1.44 by $0.08. The business had revenue of $45.79 billion during the quarter, compared to the consensus estimate of $48.18 billion. Chevron had a return on equity of 7.89% and a net margin of 6.51%.The business's revenue was down 10.2% on a year-over-year basis. During the same period in the previous year, the firm posted $2.06 earnings per share.  As a group, equities research analysts forecast that  Chevron Corporation will post 10.79 earnings per share for the current year. The firm also recently disclosed a quarterly dividend, which was paid on Tuesday, March 10th. Stockholders of record on Tuesday, February 17th were given a dividend of $1.78 per share. This is a boost from Chevron's previous quarterly dividend of $1.71. This represents a $7.12 annualized dividend and a dividend yield of 3.7%. The ex-dividend date was Tuesday, February 17th. Chevron's payout ratio is presently 106.91%. Chevron Corporation NYSE: CVX is an American multinational energy company engaged in virtually all aspects of the oil and gas industry. As an integrated energy firm, Chevron's core activities include upstream oil and natural gas exploration and production, midstream transportation and storage, downstream refining and marketing of fuels and lubricants, and petrochemical manufacturing through joint ventures and subsidiaries. The company markets fuels under brands such as Chevron, Texaco and Caltex and supplies a range of products and services to retail customers, industrial users and commercial fleets worldwide. Chevron traces its corporate lineage to the early petroleum companies that eventually became Standard Oil of California and has evolved through significant mergers and restructurings, including the acquisitions of Gulf Oil and Texaco. This instant news alert was generated by narrative science technology and financial data from MarketBeat in order to provide readers with the fastest reporting and unbiased coverage. Please send any questions or comments about this story to contact@marketbeat.com. Before you consider Chevron, you'll want to hear this. MarketBeat keeps track of Wall Street's top-rated and best performing research analysts and the stocks they recommend to their clients on a daily basis. MarketBeat has identified the five stocks that top analysts are quietly whispering to their clients to buy now before the broader market catches on... and Chevron wasn't on the list. While Chevron currently has a Moderate Buy rating among analysts, top-rated analysts believe these five stocks are better buys. Just getting into the stock market? These 10 simple stocks can help beginning investors build long-term wealth without knowing options, technicals, or other advanced strategies. Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools. 345 N Reid Place, Suite 620, Sioux Falls, SD 57103
                                        
                                        contact@marketbeat.com
                                        
                                        (844) 978-6257 © MarketBeat Media, LLC 2010-2026. All rights reserved. © 2026   Fair market value prices are updated every minute and are provided by Massive. Other market data provided is at least 10-minutes delayed and hosted by Barchart Solutions.  Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer. Enter your email address below to receive a concise daily summary of dividend news for Chevron, new dividend declarations and stocks going ex-dividend with DividendStocks.com’s free newsletter.",https://www.marketbeat.com/instant-alerts/chevron-nysecvx-trading-up-16-following-analyst-upgrade-2026-04-13/
CVX,Chevron Consolidates Venezuela Heavy Oil Position In Asset Swap - TradingView — Track All Markets,2026-04-13 21:08:39,"Select market data provided by ICE Data Services. Select reference data provided by FactSet. Copyright © 2026 FactSet Research Systems Inc.Copyright © 2026, American Bankers Association. CUSIP Database provided by FactSet Research Systems Inc. All rights reserved. SEC fillings and other documents provided by Quartr.© 2026 TradingView, Inc.","https://www.tradingview.com/news/reuters.com,2026:newsml_FWN40W0T7:0-chevron-consolidates-venezuela-heavy-oil-position-in-asset-swap/"
CVX,"Chevron, Shell set to sign deals for oil and gas areas in Venezuela - Reuters (CVX:NYSE) - Seeking Alpha",2026-04-13 20:14:23,"Chevron (CVX) and Shell (SHEL) are expected to sign agreements that would significantly increase U.S. production of Venezuelan heavy crude and natural gas, Reuters reported Monday. Chevron (CVX) is planning to sign an agreement that would return an offshore gas",https://seekingalpha.com/news/4574543-chevron-shell-set-to-sign-deals-for-oil-and-gas-areas-in-venezuela---reuters
CVX,Chevron (CVX) to Expand Operations in Venezuela's Oil and Gas Se - GuruFocus,2026-04-13 17:13:42,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: 9ebf2033cb70f3c5
•

        Your IP:
        Click to reveal
20.169.77.225
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8790079/chevron-cvx-to-expand-operations-in-venezuelas-oil-and-gas-sectors
